"NaN" "NaN" "NaN" "NaN" "1618" "1547" "1432" "1334" "1158" "1090" "1050" "1032" "987" "926" "930" "844" "805" "840" "831" "807" "869" "886" "805" "798" "810" "756" "745" "763" "756" "765" "776" "778" "750" "797" "797" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1551" "1464" "1458" "1344" "1162" "1086" "1031" "992" "990" "960" "947" "876" "834" "802" "866" "875" "935" "895" "789" "833" "803" "762" "749" "769" "756" "757" "782" "784" "760" "820" "788" "808" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1597" "1428" "1339" "1248" "1134" "1092" "1044" "1003" "971" "934" "888" "843" "818" "805" "882" "845" "837" "767" "829" "833" "793" "763" "759" "767" "748" "751" "784" "783" "761" "765" "794" "804" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1660" "1494" "1431" "1345" "1237" "1176" "1123" "1059" "1009" "969" "928" "912" "910" "861" "793" "851" "835" "764" "766" "800" "806" "799" "780" "762" "764" "756" "775" "788" "775" "795" "797" "815" "849" "879" "NaN" "NaN" "NaN"
"NaN" "NaN" "1855" "1655" "1434" "1395" "1323" "1262" "1172" "1095" "1056" "1016" "975" "944" "956" "944" "900" "804" "849" "822" "843" "885" "806" "784" "800" "773" "761" "777" "785" "784" "771" "870" "891" "914" "869" "872" "927" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1454" "1507" "1393" "1275" "1178" "1107" "1047" "1037" "1002" "958" "929" "904" "886" "847" "822" "853" "816" "891" "920" "854" "803" "797" "804" "799" "855" "854" "821" "876" "990" "1009" "1026" "921" "857" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1795" "1471" "1422" "1332" "1266" "1282" "1140" "1068" "999" "945" "931" "932" "888" "834" "787" "806" "820" "884" "879" "819" "810" "856" "862" "848" "894" "901" "954" "923" "936" "949" "992" "876" "883" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1609" "1679" "1514" "1394" "1304" "1298" "1197" "1085" "992" "956" "943" "942" "893" "855" "803" "774" "809" "865" "856" "816" "848" "919" "916" "885" "880" "963" "1004" "968" "934" "910" "997" "868" "933" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1794" "1575" "1495" "1420" "1367" "1278" "1167" "1060" "982" "953" "930" "943" "926" "879" "811" "782" "832" "828" "841" "879" "837" "931" "941" "952" "906" "1042" "1047" "920" "929" "1024" "999" "889" "1010" "1007" "1089" "1136" "NaN"
"NaN" "NaN" "NaN" "NaN" "1780" "1814" "1505" "1370" "1309" "1212" "1063" "992" "953" "927" "932" "911" "862" "801" "791" "880" "890" "861" "854" "832" "880" "928" "1010" "950" "1059" "986" "955" "1008" "1039" "901" "946" "1058" "1074" "1135" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1742" "1855" "1555" "1469" "1377" "1198" "1073" "1008" "958" "937" "926" "898" "865" "802" "796" "887" "902" "826" "894" "922" "962" "1028" "1002" "969" "969" "929" "1021" "1059" "930" "942" "1015" "1115" "1071" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1827" "1551" "1591" "1428" "1190" "1083" "1020" "965" "938" "920" "930" "855" "796" "798" "844" "852" "802" "886" "917" "945" "968" "985" "959" "988" "953" "1056" "972" "920" "1060" "1119" "1167" "1113" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1969" "1592" "1482" "1340" "1193" "1100" "1029" "968" "935" "926" "932" "890" "827" "780" "821" "832" "873" "909" "898" "932" "894" "939" "914" "960" "1023" "1062" "930" "1044" "1223" "1217" "1158" "1048" "917" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1645" "1578" "1472" "1348" "1226" "1113" "1037" "975" "927" "911" "917" "856" "827" "778" "812" "905" "924" "872" "896" "861" "876" "843" "823" "856" "927" "916" "967" "1167" "1330" "1180" "1069" "978" "914" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1747" "1601" "1483" "1338" "1230" "1114" "1041" "969" "907" "888" "896" "870" "813" "769" "833" "916" "874" "854" "843" "815" "882" "807" "889" "903" "883" "904" "941" "1151" "1281" "1145" "1005" "949" "831" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1707" "1577" "1462" "1342" "1201" "1122" "1036" "964" "895" "860" "890" "859" "825" "800" "799" "872" "819" "794" "757" "797" "821" "850" "922" "884" "849" "913" "964" "1032" "1010" "925" "908" "865" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1813" "1578" "1483" "1373" "1221" "1135" "1081" "977" "952" "926" "875" "857" "819" "789" "795" "813" "786" "764" "740" "834" "816" "888" "923" "872" "853" "987" "975" "1012" "906" "833" "905" "890" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1640" "1544" "1532" "1389" "1198" "1113" "1070" "964" "971" "939" "855" "872" "832" "810" "792" "811" "756" "735" "762" "746" "748" "846" "829" "823" "854" "919" "860" "937" "832" "828" "880" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1659" "1566" "1399" "1201" "1097" "1061" "932" "935" "911" "864" "835" "837" "803" "793" "769" "798" "865" "841" "790" "783" "831" "835" "848" "855" "856" "822" "841" "836" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1906" "1622" "1451" "1258" "1115" "1051" "908" "931" "923" "900" "820" "863" "810" "799" "778" "850" "892" "769" "780" "858" "881" "923" "914" "930" "904" "831" "837" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1920" "1590" "1512" "1372" "1192" "1014" "916" "963" "921" "896" "816" "889" "841" "817" "800" "905" "943" "795" "816" "833" "891" "970" "930" "967" "962" "846" "913" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1709" "1545" "1426" "1303" "1150" "988" "924" "939" "926" "892" "822" "863" "857" "842" "839" "997" "964" "789" "854" "881" "918" "965" "870" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "2040" "1974" "1544" "1447" "1293" "1128" "985" "940" "944" "922" "888" "844" "854" "863" "857" "896" "1123" "1034" "815" "879" "883" "933" "978" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1795" "1632" "1529" "1312" "1134" "988" "953" "966" "925" "891" "863" "835" "878" "884" "951" "1105" "998" "818" "890" "867" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1757" "1644" "1499" "1319" "1145" "996" "978" "957" "936" "908" "878" "839" "867" "897" "1011" "1085" "1044" "854" "940" "946" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1951" "1645" "1414" "NaN" "NaN" "1000" "977" "959" "953" "921" "891" "866" "873" "915" "1112" "1310" "1106" "930" "896" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "2272" "1903" "1863" "1556" "NaN" "NaN" "NaN" "NaN" "985" "979" "963" "960" "919" "890" "883" "957" "1316" "1339" "1105" "1052" "963" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1804" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1021" "989" "962" "975" "929" "900" "890" "1067" "1362" "1181" "1268" "1263" "970" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1032" "958" "977" "937" "904" "940" "1269" "1389" "1167" "1357" "1274" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1055" "968" "997" "969" "959" "1004" "1241" "1247" "1324" "1583" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "976" "987" "1014" "1001" "1081" "1132" "1345" "1297" "1398" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "954" "969" "1010" "1023" "1053" "1196" "1320" "1488" "1404" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "988" "1057" "988" "1089" "1201" "1300" "1588" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1016" "1110" "1210" "1411" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1304" "1384" "1448" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1296" "1500" "1445" "1451" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1362" "1463" "1417" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
