"NaN" "NaN" "NaN" "NaN" "NaN" "1694" "1565" "1452" "1334" "1195" "1117" "1033" "963" "895" "861" "892" "862" "829" "804" "804" "876" "822" "797" "760" "799" "823" "851" "924" "885" "851" "914" "964" "1032" "1010" "924" "907" "864" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1799" "1566" "1473" "1364" "1214" "1130" "1077" "975" "951" "927" "877" "860" "822" "793" "799" "816" "788" "766" "742" "835" "817" "889" "924" "873" "854" "989" "976" "1012" "907" "833" "905" "890" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1627" "1532" "1521" "1380" "1191" "1107" "1066" "962" "970" "939" "856" "874" "835" "812" "794" "813" "758" "737" "763" "747" "748" "847" "830" "824" "856" "921" "861" "938" "833" "828" "879" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1646" "1554" "1389" "1193" "1092" "1057" "929" "933" "911" "864" "836" "839" "805" "795" "771" "799" "865" "841" "791" "783" "832" "836" "849" "857" "858" "824" "842" "837" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1891" "1610" "1441" "1251" "1109" "1046" "905" "929" "922" "899" "821" "864" "811" "800" "778" "851" "892" "769" "780" "858" "882" "924" "916" "932" "906" "833" "838" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1904" "1578" "1502" "1363" "1186" "1010" "913" "961" "920" "895" "816" "890" "842" "818" "800" "905" "943" "795" "816" "833" "892" "972" "932" "969" "965" "848" "915" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1695" "1533" "1416" "1295" "1144" "984" "921" "937" "924" "891" "822" "864" "858" "842" "839" "997" "964" "789" "855" "882" "919" "967" "872" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "2022" "1957" "1532" "1437" "1285" "1122" "982" "937" "942" "920" "887" "844" "854" "864" "858" "896" "1123" "1034" "815" "879" "884" "934" "980" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1780" "1619" "1519" "1304" "1129" "984" "951" "964" "923" "890" "863" "836" "878" "885" "952" "1106" "999" "818" "891" "868" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1743" "1632" "1488" "1312" "1140" "993" "975" "955" "935" "908" "878" "839" "868" "898" "1011" "1086" "1044" "854" "941" "947" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1935" "1632" "1405" "NaN" "NaN" "997" "975" "957" "952" "920" "891" "866" "874" "916" "1113" "1311" "1107" "931" "897" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "2253" "1888" "1849" "1544" "NaN" "NaN" "NaN" "NaN" "984" "977" "963" "959" "918" "890" "883" "958" "1317" "1340" "1106" "1054" "965" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1790" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1019" "988" "961" "975" "929" "900" "891" "1068" "1363" "1183" "1270" "1265" "972" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1031" "957" "977" "937" "905" "941" "1270" "1390" "1168" "1358" "1276" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1054" "968" "997" "969" "960" "1005" "1242" "1248" "1325" "1585" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "976" "987" "1013" "1001" "1081" "1132" "1346" "1298" "1400" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "954" "969" "1010" "1023" "1054" "1197" "1322" "1489" "1406" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "988" "1057" "988" "1090" "1202" "1302" "1590" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1016" "1111" "1211" "1413" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1306" "1386" "1450" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1297" "1502" "1446" "1453" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1364" "1465" "1419" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
