"NaN" "NaN" "NaN" "NaN" "7" "7.2" "7.3" "7.6" "8.2" "8.5" "8.7" "8.6" "8.7" "9" "8.9" "9.1" "9.3" "9.1" "8.9" "8.9" "8.7" "8.5" "8.8" "8.9" "8.8" "9" "9" "9" "9.1" "9.2" "9.1" "9.1" "9.1" "8.9" "8.9" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "6.5" "7.3" "7.2" "7.4" "8.1" "8.5" "8.7" "8.8" "8.8" "8.9" "9" "9.1" "9.2" "9.3" "8.7" "8.6" "8.3" "8.4" "8.9" "8.8" "8.9" "9" "9.1" "9" "9.1" "9.3" "9.2" "9.2" "9.3" "9" "9" "8.8" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "4.6" "7.1" "7.5" "7.7" "8.2" "8.5" "8.7" "8.8" "8.9" "9.1" "9.2" "9.3" "9.3" "9.3" "8.8" "8.5" "8.6" "8.9" "8.8" "8.9" "8.9" "9" "9.2" "9.2" "9.2" "9.3" "9.2" "9.3" "9.4" "9.3" "9.1" "8.9" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "3.8" "4.7" "6.8" "7.5" "7.8" "8" "8.4" "8.7" "8.9" "9" "9.2" "9.2" "9.1" "9.2" "9.3" "8.9" "8.5" "8.7" "8.8" "9" "9" "9" "9.1" "9.3" "9.3" "9.3" "9.2" "9.2" "9.4" "9.2" "9.2" "9.1" "8.9" "8.7" "NaN" "NaN" "NaN"
"NaN" "NaN" "2.8" "3.7" "5.7" "7" "7.7" "8" "8.2" "8.5" "8.7" "8.8" "9" "9.1" "9.1" "9.1" "9.1" "9.3" "9" "8.8" "8.4" "8.3" "8.9" "9.2" "9.2" "9.3" "9.4" "9.3" "9.3" "9.3" "9.3" "8.7" "8.7" "8.6" "8.9" "8.8" "8.6" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "6.4" "6" "7.8" "8.3" "8.7" "8.9" "9" "8.9" "8.9" "9" "9.1" "9.3" "9.3" "9.5" "9.2" "9" "8.8" "8.4" "8.3" "8.7" "9.1" "9.3" "9.2" "9.3" "9.1" "9.1" "9.1" "8.8" "8.2" "8.1" "8" "8.5" "8.9" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "3.9" "7.3" "8" "8.2" "8.4" "8.2" "8.7" "8.8" "9" "9.1" "9.1" "9.1" "9.4" "9.5" "9.5" "9.2" "8.9" "8.5" "8.4" "8.7" "9" "9.1" "9.1" "9.2" "9" "8.9" "8.4" "8.7" "8.4" "8.3" "8.2" "8.6" "8.8" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "5.5" "5.5" "7.9" "8.2" "8.5" "8.4" "8.4" "8.8" "9.1" "9.1" "9.2" "9.1" "9.4" "9.5" "9.5" "9.4" "9" "8.7" "8.6" "8.8" "8.9" "8.9" "8.9" "8.9" "9.1" "8.6" "8.3" "8.3" "8.4" "8.4" "8.1" "8.6" "8.5" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "4.2" "6.4" "8.2" "8.3" "8.2" "8.4" "8.5" "8.9" "9.1" "9.1" "9.2" "9.1" "9.2" "9.4" "9.6" "9.5" "9" "8.9" "8.8" "8.5" "8.9" "8.7" "8.7" "8.6" "8.8" "8.3" "8" "8.4" "8.4" "8.1" "8.2" "8.6" "8.1" "8" "7.4" "7" "NaN"
"NaN" "NaN" "NaN" "NaN" "5.6" "5.9" "8.1" "8.4" "8.4" "8.4" "8.8" "9.1" "9.2" "9.2" "9.2" "9.2" "9.4" "9.6" "9.5" "8.9" "8.6" "8.8" "8.7" "8.8" "8.7" "8.5" "8.2" "8.7" "8.2" "8.2" "8.2" "8.2" "8.2" "8.6" "8.4" "7.9" "7.7" "7.2" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "6.5" "6.5" "7.8" "8" "8.2" "8.5" "8.9" "9" "9.2" "9.2" "9.2" "9.3" "9.4" "9.6" "9.5" "9" "8.7" "8.8" "8.5" "8.4" "8.3" "8.1" "8.2" "8.4" "8.4" "8.4" "8.1" "7.9" "8.5" "8.5" "8.3" "7.6" "7.4" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "6" "7.5" "7.7" "8.1" "8.6" "8.9" "9.1" "9.2" "9.2" "9.3" "9.2" "9.4" "9.5" "9.5" "9.2" "8.8" "8.8" "8.6" "8.3" "8.2" "8.2" "8" "8.3" "8.1" "8.3" "7.9" "8.1" "8.4" "8.3" "7.9" "7.3" "7" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "5.5" "7.2" "7.7" "8.2" "8.6" "8.9" "9.1" "9.2" "9.3" "9.3" "9.1" "9.2" "9.3" "9.6" "9.3" "8.9" "8.6" "8.4" "8.3" "8.2" "8.3" "8.2" "8.4" "8.2" "8.1" "7.9" "8.1" "7.9" "7.5" "7.5" "7.1" "7.1" "7.4" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "6" "7.3" "7.8" "8.3" "8.6" "8.9" "9.1" "9.2" "9.4" "9.4" "9.2" "9.2" "9.3" "9.4" "9.4" "8.8" "8.5" "8.5" "8.4" "8.5" "8.4" "8.6" "8.7" "8.4" "8.3" "8.2" "8" "7.2" "6.6" "7" "7.3" "7.2" "7.2" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "5.1" "7.1" "8.2" "8.6" "8.6" "8.9" "9.1" "9.2" "9.5" "9.5" "9.3" "9.1" "9.2" "9.4" "9.3" "8.8" "8.6" "8.5" "8.6" "8.6" "8.5" "8.7" "8.4" "8.3" "8.3" "8.2" "8" "7.2" "6.4" "6.7" "7.3" "7.3" "7.5" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "5.4" "7.4" "8.7" "8.9" "8.9" "8.8" "9.1" "9.2" "9.5" "9.6" "9.3" "9.2" "9.2" "9.2" "9.3" "9" "8.8" "8.8" "8.9" "8.8" "8.7" "8.6" "8.3" "8.3" "8.4" "8" "7.6" "7.3" "7" "7.2" "7.3" "7.5" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "4.9" "8.2" "9" "9.1" "9.1" "8.9" "8.9" "9.2" "9.3" "9.3" "9.5" "9.2" "9.2" "9.2" "9.2" "9.1" "9" "8.9" "9" "8.7" "8.7" "8.5" "8.2" "8.3" "8.3" "7.7" "7.4" "7" "7.2" "7.3" "7" "7.4" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "7" "9" "9.2" "9.3" "9.3" "9.1" "8.9" "9.3" "9.2" "9.2" "9.5" "9.3" "9.2" "9.1" "9.2" "9.1" "9.2" "9.1" "8.9" "9.1" "9" "8.6" "8.4" "8.5" "8.3" "7.8" "7.7" "7" "7.4" "7.3" "7.1" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "7.9" "9" "9.2" "9.4" "9.3" "9" "9.4" "9.3" "9.3" "9.3" "9.5" "9.2" "9.2" "9.3" "9.3" "9.1" "8.6" "8.7" "8.8" "8.8" "8.6" "8.3" "8.2" "8.1" "7.9" "7.7" "7.5" "7.3" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "6.8" "8.6" "8.9" "9.2" "9.3" "9.1" "9.5" "9.4" "9.3" "9.2" "9.5" "9.2" "9.3" "9.4" "9.4" "9" "8.5" "8.9" "8.8" "8.4" "8.3" "8" "7.9" "7.7" "7.6" "7.6" "7.5" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "6.5" "8.7" "8.8" "8.8" "9" "9.5" "9.5" "9.3" "9.3" "9.2" "9.4" "9.2" "9.3" "9.4" "9.5" "8.9" "8.1" "8.7" "8.7" "8.5" "8.1" "7.5" "7.7" "7.2" "6.9" "7.4" "7.2" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8" "8.8" "8.9" "8.9" "9.2" "9.6" "9.6" "9.3" "9.2" "9.3" "9.4" "9.4" "9.3" "9.5" "9.5" "8.5" "8.2" "8.7" "8.5" "8.2" "7.9" "7.4" "7.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "5.7" "6.2" "8.7" "8.8" "9" "9.2" "9.6" "9.7" "9.4" "9.3" "9.3" "9.3" "9.4" "9.4" "9.5" "9.4" "8" "7.9" "8.7" "8.5" "8.2" "7.5" "7.2" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "6.9" "8.2" "8.6" "8.9" "9.2" "9.5" "9.6" "9.4" "9.3" "9.3" "9.3" "9.6" "9.4" "9.5" "9.3" "8.5" "8.3" "8.8" "8.4" "8.2" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "6.7" "7.9" "8.6" "8.9" "9.1" "9.5" "9.5" "9.4" "9.3" "9.3" "9.4" "9.6" "9.5" "9.5" "9.1" "8.4" "8.1" "8.6" "8.3" "7.7" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "5.8" "8.2" "9" "NaN" "NaN" "9.5" "9.5" "9.3" "9.4" "9.4" "9.4" "9.5" "9.5" "9.4" "8.7" "7.1" "7.9" "8.3" "8.5" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "4.3" "6" "7.3" "8.8" "NaN" "NaN" "NaN" "NaN" "9.5" "9.3" "9.4" "9.3" "9.5" "9.5" "9.5" "9.3" "7.4" "7.2" "8" "8.1" "8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "6.1" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.4" "9.2" "9.4" "9.4" "9.5" "9.6" "9.6" "9" "7.5" "7.7" "7.5" "7.1" "7.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.1" "9.5" "9.5" "9.6" "9.7" "9.5" "7.6" "6.7" "7.7" "6.9" "6.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.2" "9.5" "9.4" "9.6" "9.5" "9.2" "8" "7.4" "7.1" "5.1" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.5" "9.5" "9.4" "9.5" "9.1" "8.5" "7.2" "7.3" "7" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.8" "9.7" "9.4" "9.3" "9.1" "8.5" "7.5" "6.6" "6.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.8" "9.4" "9.4" "8.9" "8.5" "7.7" "6" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.3" "9" "8.5" "7.2" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8.7" "8.1" "6.9" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8.8" "7.7" "7.7" "6.4" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "7.9" "7.3" "6.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
